,Age,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,Work_accident,YearsInCurrentRole,YearsWithCurrManager,average_montly_hours,last_evaluation,number_project,satisfaction_level_Combined,YearsAtCompanyCombied,attrition_combined,salary_combined,BusinessTravel_numerical,Gender_numerical,EducationField_numerical,MaritalStatus_numerical,OverTime_numerical,JobRole_numerical,department_combined,promotion_5_year_combined,MonthtlyRateNormalized
1281,35.0,27.0,3.0,3.0,2.0,1.0,18.0,3.0,4.0,0.0,10.0,2.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,10.0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1,0,2.0
1282,33.0,8.0,4.0,4.0,1.0,6.0,19.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,8.0,6.0,200.0,0.72,4.0,1.0,10.0,0,1,1.0,1.0,0.0,1.0,0.0,1.0,2,0,0.0
1283,28.0,1.0,3.0,3.0,1.0,1.0,11.0,3.0,3.0,1.0,5.0,6.0,4.0,0.0,3.0,3.0,200.0,0.72,4.0,4.0,5.0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,2,1,0.0
1284,39.0,10.0,3.0,3.0,3.0,7.0,21.0,4.0,3.0,0.0,9.0,3.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,3.0,4.0,0,2,1.0,1.0,2.0,0.0,0.0,7.0,2,1,1.0
1285,46.0,26.0,2.0,2.0,2.0,8.0,15.0,3.0,3.0,0.0,6.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,2.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4.0
1286,40.0,2.0,3.0,3.0,1.0,4.0,17.0,3.0,4.0,1.0,7.0,5.0,2.0,0.0,3.0,2.0,200.0,0.72,4.0,1.0,4.0,0,1,1.0,0.0,0.0,1.0,0.0,2.0,2,1,4.0
1287,42.0,13.0,2.0,4.0,2.0,5.0,18.0,3.0,3.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,0.0,0,2,1.0,1.0,2.0,1.0,0.0,4.0,2,1,0.0
1288,35.0,2.0,2.0,3.0,2.0,2.0,14.0,3.0,3.0,1.0,15.0,6.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,0.0,1.0,2.0,2.0,0.0,3.0,2,1,4.0
1289,38.0,2.0,1.0,3.0,1.0,5.0,13.0,3.0,4.0,3.0,13.0,3.0,3.0,0.0,10.0,8.0,200.0,0.72,4.0,2.0,11.0,0,0,0.0,1.0,5.0,2.0,0.0,8.0,3,1,1.0
1290,34.0,9.0,4.0,3.0,2.0,4.0,17.0,3.0,3.0,1.0,11.0,3.0,2.0,0.0,1.0,7.0,200.0,0.72,4.0,1.0,7.0,1,2,2.0,1.0,0.0,1.0,0.0,2.0,2,1,0.0
1291,37.0,10.0,4.0,3.0,2.0,1.0,15.0,3.0,2.0,0.0,10.0,4.0,1.0,0.0,3.0,8.0,200.0,0.72,4.0,1.0,10.0,1,1,1.0,1.0,2.0,0.0,0.0,3.0,2,1,0.0
1292,39.0,20.0,3.0,3.0,2.0,2.0,18.0,3.0,4.0,1.0,7.0,6.0,3.0,0.0,1.0,2.0,200.0,0.72,4.0,4.0,2.0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,1,1,3.0
1293,43.0,9.0,1.0,3.0,1.0,4.0,13.0,3.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,3.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,4.0
1294,41.0,5.0,2.0,4.0,2.0,3.0,12.0,3.0,1.0,0.0,11.0,3.0,1.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,3.0,0,2,1.0,1.0,0.0,0.0,0.0,4.0,2,1,2.0
1295,41.0,4.0,3.0,3.0,3.0,0.0,13.0,3.0,4.0,1.0,23.0,3.0,4.0,0.0,14.0,5.0,200.0,0.72,4.0,3.0,22.0,0,2,1.0,0.0,3.0,2.0,1.0,0.0,1,0,4.0
1296,30.0,10.0,1.0,3.0,3.0,9.0,14.0,3.0,2.0,0.0,9.0,3.0,3.0,0.0,7.0,2.0,200.0,0.72,4.0,3.0,7.0,0,2,1.0,0.0,2.0,0.0,0.0,3.0,2,1,0.0
1297,26.0,20.0,4.0,3.0,1.0,0.0,11.0,3.0,3.0,0.0,6.0,3.0,3.0,0.0,1.0,4.0,200.0,0.72,4.0,2.0,5.0,1,0,1.0,0.0,2.0,1.0,1.0,8.0,3,1,0.0
1298,46.0,21.0,4.0,3.0,2.0,4.0,22.0,4.0,4.0,1.0,13.0,2.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,2.0,9.0,1,2,1.0,0.0,2.0,1.0,0.0,4.0,2,1,1.0
1299,40.0,1.0,3.0,3.0,2.0,4.0,17.0,3.0,4.0,1.0,12.0,3.0,3.0,0.0,3.0,3.0,200.0,0.72,4.0,4.0,5.0,0,2,1.0,0.0,0.0,2.0,0.0,4.0,2,1,1.0
1300,34.0,8.0,2.0,4.0,2.0,1.0,21.0,4.0,3.0,2.0,10.0,5.0,3.0,0.0,8.0,8.0,200.0,0.72,4.0,3.0,10.0,0,2,1.0,1.0,4.0,1.0,0.0,0.0,1,1,4.0
1301,58.0,2.0,2.0,3.0,4.0,4.0,22.0,4.0,4.0,1.0,37.0,0.0,2.0,0.0,9.0,14.0,200.0,0.72,4.0,2.0,16.0,0,2,0.0,1.0,2.0,2.0,0.0,5.0,1,0,4.0
1302,35.0,23.0,2.0,1.0,1.0,0.0,16.0,3.0,2.0,1.0,6.0,2.0,4.0,0.0,4.0,3.0,200.0,0.72,4.0,3.0,5.0,0,1,1.0,1.0,2.0,1.0,0.0,2.0,2,1,1.0
1303,47.0,4.0,3.0,2.0,3.0,8.0,12.0,3.0,3.0,1.0,28.0,4.0,3.0,0.0,11.0,10.0,200.0,0.72,4.0,2.0,22.0,0,2,1.0,0.0,0.0,2.0,1.0,3.0,2,0,3.0
1304,40.0,12.0,2.0,3.0,2.0,2.0,12.0,3.0,2.0,1.0,15.0,3.0,3.0,0.0,4.0,7.0,200.0,0.72,4.0,1.0,7.0,0,1,1.0,0.0,0.0,2.0,0.0,4.0,2,0,1.0
1305,54.0,7.0,4.0,3.0,2.0,4.0,15.0,3.0,2.0,1.0,14.0,2.0,2.0,0.0,1.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,1.0,0.0,2.0,1.0,0.0,1.0,2,1,2.0
1306,31.0,7.0,1.0,3.0,3.0,2.0,14.0,3.0,4.0,2.0,9.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,3.0,0,2,2.0,0.0,3.0,1.0,0.0,0.0,1,1,1.0
1307,28.0,1.0,3.0,3.0,1.0,1.0,25.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,3.0,0,1,1.0,0.0,2.0,1.0,0.0,1.0,2,1,2.0
1308,38.0,2.0,2.0,1.0,2.0,2.0,20.0,4.0,1.0,2.0,20.0,4.0,2.0,0.0,2.0,3.0,200.0,0.72,4.0,4.0,4.0,0,2,1.0,0.0,3.0,1.0,1.0,6.0,1,1,0.0
1309,26.0,10.0,3.0,3.0,2.0,1.0,13.0,3.0,1.0,0.0,5.0,4.0,3.0,0.0,3.0,2.0,200.0,0.72,4.0,4.0,5.0,0,1,1.0,1.0,2.0,0.0,0.0,0.0,1,1,1.0
1310,58.0,15.0,1.0,3.0,4.0,2.0,14.0,3.0,2.0,0.0,23.0,3.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,2.0,0,2,2.0,1.0,0.0,1.0,1.0,7.0,2,1,3.0
1311,18.0,14.0,2.0,3.0,1.0,1.0,16.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2,1,1.0
1312,31.0,18.0,4.0,4.0,1.0,0.0,17.0,3.0,3.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,1.0,1,1,1.0,1.0,5.0,1.0,0.0,8.0,3,1,3.0
1313,29.0,13.0,1.0,2.0,1.0,4.0,15.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,200.0,0.72,4.0,1.0,2.0,1,0,1.0,1.0,5.0,2.0,1.0,8.0,3,1,0.0
1314,45.0,2.0,3.0,3.0,2.0,4.0,22.0,4.0,2.0,2.0,10.0,3.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,8.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1,1,3.0
1315,36.0,2.0,4.0,3.0,2.0,4.0,22.0,4.0,4.0,1.0,15.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,2,1.0,0.0,1.0,1.0,1.0,1.0,2,1,3.0
1316,43.0,2.0,1.0,3.0,2.0,1.0,20.0,4.0,3.0,1.0,7.0,5.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,2.0,1.0,0.0,1.0,0.0,0.0,1,0,3.0
1317,27.0,5.0,4.0,3.0,1.0,0.0,14.0,3.0,3.0,0.0,6.0,3.0,2.0,0.0,4.0,2.0,200.0,0.72,4.0,4.0,5.0,0,0,2.0,0.0,0.0,0.0,1.0,2.0,2,1,3.0
1318,29.0,20.0,4.0,3.0,1.0,1.0,13.0,3.0,2.0,0.0,11.0,3.0,4.0,0.0,8.0,10.0,200.0,0.72,4.0,4.0,11.0,0,1,2.0,1.0,2.0,1.0,0.0,2.0,2,1,0.0
1319,32.0,10.0,4.0,3.0,2.0,8.0,13.0,3.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,0.0,0,1,2.0,1.0,3.0,0.0,0.0,0.0,1,1,4.0
1320,42.0,10.0,3.0,3.0,1.0,3.0,22.0,4.0,2.0,2.0,10.0,1.0,2.0,0.0,3.0,3.0,200.0,0.72,4.0,3.0,6.0,0,1,0.0,1.0,4.0,1.0,0.0,1.0,2,1,0.0
1321,47.0,9.0,2.0,3.0,1.0,4.0,12.0,3.0,3.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,200.0,0.72,4.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2,1,0.0
1322,46.0,2.0,4.0,3.0,3.0,3.0,14.0,3.0,3.0,1.0,12.0,4.0,2.0,0.0,8.0,7.0,200.0,0.72,4.0,4.0,9.0,0,2,1.0,1.0,0.0,2.0,0.0,3.0,2,1,3.0
1323,28.0,1.0,3.0,3.0,1.0,1.0,15.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,3.0,0,1,0.0,1.0,0.0,2.0,0.0,8.0,3,1,1.0
1324,29.0,29.0,4.0,1.0,2.0,8.0,17.0,3.0,4.0,2.0,11.0,3.0,3.0,0.0,0.0,6.0,200.0,0.72,4.0,3.0,7.0,0,2,1.0,1.0,0.0,2.0,0.0,4.0,2,1,3.0
1325,42.0,8.0,4.0,3.0,1.0,4.0,13.0,3.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,2.0,2,1,2.0
1326,32.0,2.0,3.0,2.0,2.0,7.0,12.0,3.0,3.0,0.0,7.0,3.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,2.0,1,2,1.0,1.0,3.0,0.0,1.0,0.0,1,1,4.0
1327,46.0,3.0,1.0,4.0,4.0,2.0,12.0,3.0,4.0,1.0,25.0,5.0,3.0,0.0,17.0,8.0,200.0,0.72,4.0,1.0,19.0,0,2,1.0,0.0,4.0,2.0,0.0,0.0,1,1,1.0
1328,27.0,23.0,2.0,2.0,2.0,1.0,21.0,4.0,4.0,1.0,9.0,5.0,3.0,0.0,8.0,8.0,200.0,0.72,4.0,3.0,9.0,0,1,1.0,0.0,2.0,1.0,0.0,6.0,1,1,0.0
1329,29.0,6.0,4.0,2.0,1.0,1.0,11.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,1,1.0,1.0,2.0,1.0,0.0,8.0,3,1,2.0
1330,43.0,6.0,1.0,2.0,5.0,7.0,13.0,3.0,4.0,0.0,21.0,2.0,3.0,0.0,12.0,14.0,200.0,0.72,4.0,3.0,16.0,0,2,1.0,0.0,2.0,1.0,0.0,5.0,2,0,4.0
1331,48.0,10.0,4.0,2.0,5.0,4.0,12.0,3.0,4.0,0.0,29.0,3.0,3.0,0.0,10.0,9.0,200.0,0.72,4.0,2.0,22.0,0,2,1.0,1.0,0.0,1.0,0.0,7.0,2,0,2.0
1332,29.0,24.0,4.0,2.0,1.0,1.0,24.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,1,0,2.0,1.0,0.0,0.0,1.0,1.0,2,1,2.0
1333,46.0,10.0,3.0,3.0,3.0,5.0,21.0,4.0,3.0,3.0,14.0,2.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,2.0,8.0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2.0
1334,27.0,15.0,4.0,2.0,1.0,0.0,19.0,3.0,4.0,1.0,8.0,2.0,2.0,0.0,6.0,3.0,200.0,0.72,4.0,1.0,7.0,0,1,2.0,0.0,0.0,1.0,0.0,1.0,2,0,4.0
1335,39.0,19.0,4.0,3.0,2.0,8.0,14.0,3.0,2.0,3.0,7.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,4.0,2.0,0,1,1.0,1.0,1.0,2.0,0.0,1.0,2,1,0.0
1336,55.0,2.0,2.0,2.0,1.0,8.0,20.0,4.0,2.0,1.0,19.0,2.0,4.0,0.0,2.0,4.0,200.0,0.72,4.0,4.0,5.0,0,1,1.0,1.0,4.0,1.0,0.0,1.0,2,1,1.0
1337,28.0,3.0,2.0,3.0,1.0,1.0,19.0,3.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,0,1,1.0,0.0,2.0,1.0,0.0,6.0,1,1,0.0
1338,30.0,9.0,2.0,3.0,1.0,1.0,13.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,1,0,1.0,1.0,2.0,0.0,0.0,6.0,1,1,2.0
1339,22.0,7.0,4.0,3.0,1.0,1.0,23.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,2,1,4.0
1340,36.0,10.0,2.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,10.0,4.0,3.0,0.0,9.0,7.0,200.0,0.72,4.0,3.0,10.0,0,2,1.0,0.0,4.0,1.0,1.0,0.0,1,1,0.0
1341,31.0,20.0,2.0,3.0,2.0,1.0,11.0,3.0,1.0,1.0,10.0,2.0,3.0,0.0,8.0,2.0,200.0,0.72,4.0,3.0,10.0,0,1,1.0,1.0,0.0,2.0,0.0,2.0,2,1,3.0
1342,34.0,4.0,3.0,3.0,3.0,2.0,13.0,3.0,4.0,3.0,9.0,3.0,3.0,0.0,3.0,0.0,200.0,0.72,4.0,4.0,5.0,0,2,1.0,1.0,0.0,1.0,1.0,0.0,1,1,4.0
1343,29.0,7.0,4.0,3.0,1.0,3.0,14.0,3.0,2.0,0.0,11.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,1.0,3.0,0,0,1.0,1.0,0.0,0.0,0.0,2.0,2,1,3.0
1344,37.0,7.0,4.0,3.0,2.0,5.0,22.0,4.0,3.0,1.0,16.0,2.0,3.0,0.0,3.0,4.0,200.0,0.72,4.0,1.0,5.0,0,1,1.0,1.0,2.0,1.0,1.0,1.0,2,1,2.0
1345,35.0,16.0,4.0,2.0,2.0,0.0,11.0,3.0,4.0,0.0,4.0,2.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,2.0,3.0,0,1,1.0,0.0,1.0,1.0,1.0,3.0,2,1,4.0
1346,45.0,25.0,2.0,2.0,2.0,0.0,13.0,3.0,4.0,2.0,10.0,2.0,2.0,0.0,8.0,8.0,200.0,0.72,4.0,4.0,9.0,0,2,1.0,0.0,0.0,1.0,0.0,3.0,2,1,4.0
1347,36.0,2.0,2.0,2.0,2.0,1.0,21.0,4.0,4.0,0.0,10.0,2.0,2.0,0.0,1.0,8.0,200.0,0.72,4.0,4.0,10.0,0,1,2.0,1.0,5.0,0.0,0.0,8.0,3,1,0.0
1348,40.0,1.0,1.0,3.0,4.0,2.0,11.0,3.0,1.0,1.0,22.0,3.0,3.0,0.0,7.0,16.0,200.0,0.72,4.0,1.0,19.0,0,2,1.0,1.0,0.0,2.0,0.0,5.0,2,0,3.0
1349,26.0,1.0,2.0,2.0,1.0,1.0,13.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,3.0,1.0,0,1,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2.0
1350,27.0,2.0,1.0,4.0,2.0,0.0,14.0,3.0,2.0,0.0,9.0,5.0,2.0,0.0,7.0,7.0,200.0,0.72,4.0,3.0,8.0,0,2,1.0,0.0,2.0,0.0,0.0,0.0,1,1,4.0
1351,48.0,22.0,4.0,3.0,4.0,3.0,11.0,3.0,2.0,1.0,24.0,3.0,3.0,0.0,17.0,7.0,200.0,0.72,4.0,4.0,22.0,0,2,2.0,0.0,2.0,2.0,0.0,5.0,2,1,0.0
1352,44.0,1.0,2.0,4.0,2.0,2.0,15.0,3.0,4.0,1.0,10.0,5.0,3.0,0.0,0.0,2.0,200.0,0.72,4.0,1.0,2.0,0,1,1.0,1.0,0.0,1.0,0.0,4.0,2,1,1.0
1353,34.0,16.0,4.0,1.0,1.0,1.0,23.0,4.0,2.0,1.0,5.0,2.0,3.0,0.0,2.0,0.0,200.0,0.72,4.0,1.0,5.0,1,0,0.0,1.0,4.0,1.0,1.0,1.0,2,1,2.0
1354,56.0,24.0,1.0,3.0,1.0,1.0,16.0,3.0,4.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,200.0,0.72,4.0,4.0,4.0,1,0,1.0,1.0,0.0,0.0,0.0,2.0,2,1,1.0
1355,36.0,17.0,3.0,2.0,2.0,2.0,16.0,3.0,3.0,2.0,12.0,1.0,1.0,0.0,2.0,3.0,200.0,0.72,4.0,2.0,4.0,0,2,1.0,1.0,3.0,1.0,0.0,0.0,1,1,2.0
1356,41.0,8.0,3.0,3.0,2.0,5.0,21.0,4.0,3.0,1.0,14.0,3.0,3.0,0.0,4.0,4.0,200.0,0.72,4.0,2.0,5.0,0,1,1.0,0.0,3.0,1.0,0.0,0.0,1,1,4.0
1357,42.0,6.0,3.0,3.0,3.0,9.0,13.0,3.0,2.0,1.0,18.0,3.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,1.0,13.0,0,2,1.0,1.0,2.0,1.0,0.0,7.0,2,1,2.0
1358,31.0,10.0,3.0,3.0,2.0,2.0,11.0,3.0,4.0,1.0,8.0,2.0,3.0,0.0,2.0,4.0,200.0,0.72,4.0,4.0,5.0,0,2,1.0,0.0,2.0,2.0,1.0,0.0,1,1,3.0
1359,34.0,3.0,4.0,2.0,2.0,3.0,12.0,3.0,3.0,0.0,9.0,3.0,2.0,0.0,2.0,1.0,200.0,0.72,4.0,4.0,4.0,0,2,1.0,0.0,2.0,1.0,1.0,0.0,1,1,2.0
1360,31.0,4.0,1.0,4.0,1.0,8.0,12.0,3.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,2.0,0,1,1.0,0.0,2.0,2.0,0.0,2.0,2,1,2.0
1361,26.0,6.0,3.0,4.0,1.0,0.0,18.0,3.0,1.0,1.0,8.0,3.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,0,2.0,1.0,1.0,1.0,0.0,2.0,2,0,0.0
1362,45.0,1.0,2.0,3.0,2.0,4.0,12.0,3.0,3.0,0.0,12.0,3.0,3.0,0.0,2.0,3.0,200.0,0.72,4.0,3.0,4.0,0,2,2.0,1.0,2.0,0.0,0.0,4.0,2,1,2.0
1363,33.0,10.0,2.0,3.0,2.0,1.0,14.0,3.0,2.0,0.0,10.0,2.0,2.0,0.0,4.0,9.0,200.0,0.72,4.0,3.0,10.0,0,2,1.0,1.0,3.0,0.0,0.0,0.0,1,1,1.0
1364,28.0,1.0,3.0,2.0,2.0,1.0,12.0,3.0,3.0,1.0,7.0,2.0,3.0,0.0,7.0,7.0,200.0,0.72,4.0,4.0,7.0,0,2,2.0,1.0,0.0,1.0,1.0,0.0,1,1,3.0
1365,29.0,24.0,3.0,4.0,1.0,1.0,17.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,1.0,1,0,2.0,1.0,4.0,0.0,0.0,6.0,1,1,1.0
1366,39.0,21.0,1.0,1.0,2.0,6.0,19.0,3.0,3.0,1.0,10.0,1.0,3.0,0.0,2.0,2.0,200.0,0.72,4.0,3.0,3.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0
1367,27.0,2.0,2.0,3.0,1.0,1.0,11.0,3.0,3.0,1.0,6.0,3.0,2.0,0.0,3.0,2.0,200.0,0.72,4.0,2.0,5.0,0,0,1.0,1.0,4.0,1.0,0.0,1.0,2,1,0.0
1368,34.0,22.0,3.0,2.0,2.0,1.0,15.0,3.0,2.0,0.0,16.0,3.0,3.0,0.0,10.0,11.0,200.0,0.72,4.0,4.0,15.0,0,2,2.0,1.0,1.0,1.0,1.0,1.0,2,0,4.0
1369,28.0,13.0,4.0,3.0,2.0,3.0,11.0,3.0,4.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,200.0,0.72,4.0,3.0,2.0,1,2,1.0,0.0,3.0,0.0,1.0,0.0,1,1,4.0
1370,47.0,14.0,3.0,3.0,2.0,8.0,18.0,3.0,3.0,1.0,16.0,4.0,4.0,0.0,7.0,7.0,200.0,0.72,4.0,2.0,8.0,0,2,0.0,1.0,4.0,1.0,0.0,1.0,2,1,0.0
1371,56.0,11.0,4.0,2.0,2.0,4.0,16.0,3.0,3.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,0.0,0,2,1.0,0.0,3.0,1.0,0.0,0.0,1,1,3.0
1372,39.0,9.0,1.0,3.0,2.0,1.0,25.0,4.0,4.0,1.0,10.0,3.0,3.0,0.0,0.0,9.0,200.0,0.72,4.0,1.0,10.0,0,2,1.0,1.0,2.0,1.0,0.0,3.0,2,0,2.0
1373,38.0,8.0,4.0,2.0,2.0,1.0,16.0,3.0,3.0,1.0,20.0,3.0,3.0,0.0,11.0,7.0,200.0,0.72,4.0,2.0,20.0,0,0,2.0,0.0,2.0,2.0,1.0,1.0,2,1,3.0
1374,58.0,21.0,4.0,3.0,4.0,4.0,13.0,3.0,3.0,1.0,29.0,2.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,1.0,0,2,1.0,0.0,0.0,1.0,1.0,5.0,1,1,2.0
1375,32.0,5.0,1.0,4.0,1.0,3.0,14.0,3.0,1.0,0.0,8.0,2.0,3.0,0.0,1.0,3.0,200.0,0.72,4.0,3.0,4.0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,2,1,2.0
1376,38.0,9.0,2.0,3.0,1.0,2.0,19.0,3.0,4.0,2.0,10.0,0.0,4.0,0.0,2.0,3.0,200.0,0.72,4.0,4.0,5.0,0,1,1.0,1.0,0.0,2.0,0.0,1.0,2,1,2.0
1377,49.0,2.0,2.0,3.0,5.0,3.0,15.0,3.0,4.0,0.0,28.0,3.0,3.0,0.0,4.0,3.0,200.0,0.72,4.0,4.0,5.0,0,2,2.0,1.0,0.0,1.0,0.0,7.0,2,1,2.0
1378,42.0,12.0,2.0,3.0,2.0,3.0,12.0,3.0,3.0,2.0,14.0,4.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,4.0,0.0,0,1,1.0,1.0,3.0,2.0,1.0,0.0,1,1,0.0
1379,27.0,22.0,1.0,2.0,1.0,1.0,12.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,0.72,4.0,2.0,1.0,1,1,2.0,0.0,5.0,1.0,0.0,8.0,3,1,3.0
1380,35.0,18.0,2.0,3.0,2.0,0.0,16.0,3.0,4.0,1.0,6.0,2.0,1.0,0.0,3.0,4.0,200.0,0.72,4.0,1.0,5.0,0,2,1.0,1.0,2.0,1.0,0.0,0.0,1,1,2.0
1381,28.0,16.0,3.0,3.0,1.0,1.0,14.0,3.0,3.0,0.0,5.0,3.0,2.0,0.0,3.0,4.0,200.0,0.72,4.0,3.0,5.0,0,0,0.0,1.0,2.0,0.0,0.0,1.0,2,1,0.0
1382,31.0,3.0,3.0,3.0,1.0,1.0,13.0,3.0,4.0,1.0,4.0,3.0,4.0,0.0,2.0,3.0,200.0,0.72,4.0,1.0,4.0,0,1,0.0,1.0,2.0,2.0,1.0,1.0,2,1,0.0
1383,36.0,9.0,1.0,4.0,1.0,1.0,22.0,4.0,2.0,0.0,5.0,3.0,3.0,0.0,4.0,2.0,200.0,0.72,4.0,2.0,5.0,0,1,0.0,1.0,0.0,1.0,0.0,2.0,2,1,1.0
1384,34.0,1.0,1.0,3.0,3.0,1.0,21.0,4.0,1.0,0.0,14.0,3.0,2.0,0.0,8.0,1.0,200.0,0.72,4.0,4.0,14.0,0,2,1.0,1.0,3.0,0.0,0.0,0.0,1,1,0.0
1385,34.0,13.0,4.0,3.0,3.0,1.0,18.0,3.0,3.0,1.0,9.0,2.0,2.0,0.0,7.0,1.0,200.0,0.72,4.0,3.0,8.0,0,2,1.0,1.0,2.0,2.0,0.0,0.0,1,1,4.0
1386,26.0,1.0,3.0,3.0,1.0,0.0,13.0,3.0,4.0,0.0,8.0,6.0,2.0,0.0,7.0,6.0,200.0,0.72,4.0,1.0,7.0,0,1,1.0,1.0,2.0,0.0,0.0,2.0,2,0,3.0
1387,29.0,1.0,1.0,3.0,2.0,0.0,12.0,3.0,1.0,1.0,6.0,5.0,2.0,0.0,3.0,2.0,200.0,0.72,4.0,1.0,5.0,0,2,1.0,1.0,0.0,1.0,0.0,4.0,2,1,0.0
1388,32.0,15.0,3.0,3.0,2.0,5.0,18.0,3.0,2.0,1.0,9.0,6.0,3.0,0.0,1.0,2.0,200.0,0.72,4.0,4.0,5.0,0,2,0.0,0.0,2.0,2.0,0.0,4.0,2,1,2.0
1389,31.0,1.0,4.0,1.0,2.0,1.0,21.0,4.0,2.0,0.0,10.0,6.0,3.0,0.0,8.0,7.0,200.0,0.72,4.0,1.0,10.0,0,1,2.0,1.0,0.0,1.0,0.0,1.0,2,0,0.0
1390,28.0,17.0,3.0,2.0,1.0,5.0,12.0,3.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,200.0,0.72,4.0,4.0,4.0,1,0,1.0,1.0,4.0,2.0,0.0,2.0,2,1,3.0
1391,38.0,1.0,1.0,2.0,1.0,4.0,14.0,3.0,1.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,200.0,0.72,4.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,6.0,1,1,1.0
